LineId,logs,ip_address,date,time,log_type,auth_failures_last_1h,time_since_last_failure,is_root_attempt,unique_users_attempted,anomaly_detected
1071,Jul 10 03:55:15 combo ftpd[24524]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1072,Jul 10 03:55:15 combo ftpd[24525]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1073,Jul 10 03:55:15 combo ftpd[24526]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1074,Jul 10 03:55:15 combo ftpd[24527]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1075,Jul 10 03:55:15 combo ftpd[24528]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1076,Jul 10 03:55:15 combo ftpd[24529]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1077,Jul 10 03:55:15 combo ftpd[24530]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1078,Jul 10 03:55:15 combo ftpd[24531]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1079,Jul 10 03:55:15 combo ftpd[24532]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1080,Jul 10 03:55:15 combo ftpd[24533]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1081,Jul 10 03:55:15 combo ftpd[24534]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul-10,03:55:15,Normal,0,,0,0,No
1082,Jul 10 04:04:31 combo su(pam_unix)[24898]: session opened for user cyrus by (uid=0),,Jul-10,04:04:31,Normal,0,,0,0,No
1083,Jul 10 04:04:32 combo su(pam_unix)[24898]: session closed for user cyrus,,Jul-10,04:04:32,Normal,0,,0,0,No
1084,Jul 10 04:04:33 combo cups: cupsd shutdown succeeded,,Jul-10,04:04:33,Normal,0,,0,0,No
1085,Jul 10 04:04:39 combo cups: cupsd startup succeeded,,Jul-10,04:04:39,Normal,0,,0,0,No
1086,Jul 10 04:04:46 combo syslogd 1.4.1: restart.,,Jul-10,04:04:46,Normal,0,,0,0,No
1087,Jul 10 04:04:46 combo logrotate: ALERT exited abnormally with [1],,Jul-10,04:04:46,Service Issue,0,,0,0,Yes
1088,Jul 10 04:10:47 combo su(pam_unix)[26353]: session opened for user news by (uid=0),,Jul-10,04:10:47,Normal,0,,0,0,No
1089,Jul 10 04:10:47 combo su(pam_unix)[26353]: session closed for user news,,Jul-10,04:10:47,Normal,0,,0,0,No
1090,Jul 10 07:24:24 combo ftpd[29726]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1091,Jul 10 07:24:24 combo ftpd[29725]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1092,Jul 10 07:24:24 combo ftpd[29719]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1093,Jul 10 07:24:24 combo ftpd[29723]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1094,Jul 10 07:24:24 combo ftpd[29720]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1095,Jul 10 07:24:24 combo ftpd[29717]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1096,Jul 10 07:24:24 combo ftpd[29718]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1097,Jul 10 07:24:24 combo ftpd[29724]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1098,Jul 10 07:24:24 combo ftpd[29722]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1099,Jul 10 07:24:24 combo ftpd[29727]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1100,Jul 10 07:24:24 combo ftpd[29721]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul-10,07:24:24,Normal,0,,0,0,No
1101,Jul 10 07:24:34 combo ftpd[29728]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1102,Jul 10 07:24:34 combo ftpd[29730]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1103,Jul 10 07:24:34 combo ftpd[29731]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1104,Jul 10 07:24:34 combo ftpd[29732]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1105,Jul 10 07:24:34 combo ftpd[29729]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1106,Jul 10 07:24:34 combo ftpd[29733]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1107,Jul 10 07:24:34 combo ftpd[29734]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1108,Jul 10 07:24:34 combo ftpd[29737]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1109,Jul 10 07:24:34 combo ftpd[29738]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1110,Jul 10 07:24:34 combo ftpd[29739]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1111,Jul 10 07:24:34 combo ftpd[29735]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1112,Jul 10 07:24:34 combo ftpd[29736]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul-10,07:24:34,Normal,0,,0,0,No
1113,Jul 10 13:17:22 combo ftpd[30278]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1114,Jul 10 13:17:22 combo ftpd[30276]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1115,Jul 10 13:17:22 combo ftpd[30277]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1116,Jul 10 13:17:22 combo ftpd[30292]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1117,Jul 10 13:17:22 combo ftpd[30293]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1118,Jul 10 13:17:22 combo ftpd[30279]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1119,Jul 10 13:17:22 combo ftpd[30280]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1120,Jul 10 13:17:22 combo ftpd[30295]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1121,Jul 10 13:17:22 combo ftpd[30281]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1122,Jul 10 13:17:22 combo ftpd[30282]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1123,Jul 10 13:17:22 combo ftpd[30288]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1124,Jul 10 13:17:22 combo ftpd[30284]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1125,Jul 10 13:17:22 combo ftpd[30290]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1126,Jul 10 13:17:22 combo ftpd[30294]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1127,Jul 10 13:17:22 combo ftpd[30296]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1128,Jul 10 13:17:22 combo ftpd[30283]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1129,Jul 10 13:17:22 combo ftpd[30285]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1130,Jul 10 13:17:22 combo ftpd[30289]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1131,Jul 10 13:17:22 combo ftpd[30286]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1132,Jul 10 13:17:22 combo ftpd[30297]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1133,Jul 10 13:17:22 combo ftpd[30287]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1134,Jul 10 13:17:22 combo ftpd[30298]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1135,Jul 10 13:17:22 combo ftpd[30291]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul-10,13:17:22,Normal,0,,0,0,No
1136,Jul 10 16:01:43 combo sshd(pam_unix)[30530]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:43,Auth Failure,1,,1,1,No
1137,Jul 10 16:01:44 combo sshd(pam_unix)[30532]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:44,Auth Failure,2,1,1,1,No
1138,Jul 10 16:01:45 combo sshd(pam_unix)[30534]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:45,Auth Failure,3,1,1,1,No
1139,Jul 10 16:01:45 combo sshd(pam_unix)[30535]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:45,Auth Failure,4,0,1,1,Yes
1140,Jul 10 16:01:46 combo sshd(pam_unix)[30536]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:46,Auth Failure,5,1,1,1,Yes
1141,Jul 10 16:01:47 combo sshd(pam_unix)[30540]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:47,Auth Failure,6,1,1,1,Yes
1142,Jul 10 16:01:48 combo sshd(pam_unix)[30542]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:48,Auth Failure,7,1,1,1,Yes
1143,Jul 10 16:01:48 combo sshd(pam_unix)[30544]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:48,Auth Failure,8,0,1,1,Yes
1144,Jul 10 16:01:48 combo sshd(pam_unix)[30546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:48,Auth Failure,9,0,1,1,Yes
1145,Jul 10 16:01:49 combo sshd(pam_unix)[30548]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:49,Auth Failure,10,1,1,1,Yes
1146,Jul 10 16:01:56 combo sshd(pam_unix)[30550]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:56,Auth Failure,11,7,1,1,No
1147,Jul 10 16:01:57 combo sshd(pam_unix)[30552]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:57,Auth Failure,12,1,1,1,No
1148,Jul 10 16:01:58 combo sshd(pam_unix)[30554]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:58,Auth Failure,13,1,1,1,No
1149,Jul 10 16:01:58 combo sshd(pam_unix)[30555]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:58,Auth Failure,14,0,1,1,Yes
1150,Jul 10 16:01:59 combo sshd(pam_unix)[30558]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:59,Auth Failure,15,1,1,1,Yes
1151,Jul 10 16:01:59 combo sshd(pam_unix)[30560]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:01:59,Auth Failure,16,0,1,1,Yes
1152,Jul 10 16:02:01 combo sshd(pam_unix)[30562]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:01,Auth Failure,17,2,1,1,Yes
1153,Jul 10 16:02:01 combo sshd(pam_unix)[30564]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:01,Auth Failure,18,0,1,1,Yes
1154,Jul 10 16:02:01 combo sshd(pam_unix)[30566]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:01,Auth Failure,19,0,1,1,Yes
1155,Jul 10 16:02:02 combo sshd(pam_unix)[30568]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:02,Auth Failure,20,1,1,1,Yes
1156,Jul 10 16:02:08 combo sshd(pam_unix)[30570]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:08,Auth Failure,21,6,1,1,Yes
1157,Jul 10 16:02:09 combo sshd(pam_unix)[30572]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:09,Auth Failure,22,1,1,1,Yes
1158,Jul 10 16:02:10 combo sshd(pam_unix)[30574]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:10,Auth Failure,23,1,1,1,Yes
1159,Jul 10 16:02:10 combo sshd(pam_unix)[30575]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:10,Auth Failure,24,0,1,1,Yes
1160,Jul 10 16:02:12 combo sshd(pam_unix)[30580]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:12,Auth Failure,25,2,1,1,Yes
1161,Jul 10 16:02:12 combo sshd(pam_unix)[30578]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:12,Auth Failure,26,0,1,1,Yes
1162,Jul 10 16:02:13 combo sshd(pam_unix)[30582]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:13,Auth Failure,27,1,1,1,Yes
1163,Jul 10 16:02:14 combo sshd(pam_unix)[30584]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:14,Auth Failure,28,1,1,1,Yes
1164,Jul 10 16:02:14 combo sshd(pam_unix)[30585]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:14,Auth Failure,29,0,1,1,Yes
1165,Jul 10 16:02:14 combo sshd(pam_unix)[30588]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:14,Auth Failure,30,0,1,1,Yes
1166,Jul 10 16:02:21 combo sshd(pam_unix)[30590]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:21,Auth Failure,31,7,1,1,Yes
1167,Jul 10 16:02:21 combo sshd(pam_unix)[30592]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:21,Auth Failure,32,0,1,1,Yes
1168,Jul 10 16:02:23 combo sshd(pam_unix)[30595]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:23,Auth Failure,33,2,1,1,Yes
1169,Jul 10 16:02:23 combo sshd(pam_unix)[30594]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:23,Auth Failure,34,0,1,1,Yes
1170,Jul 10 16:02:24 combo sshd(pam_unix)[30598]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:24,Auth Failure,35,1,1,1,Yes
1171,Jul 10 16:02:25 combo sshd(pam_unix)[30599]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:25,Auth Failure,36,1,1,1,Yes
1172,Jul 10 16:02:26 combo sshd(pam_unix)[30602]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:26,Auth Failure,37,1,1,1,Yes
1173,Jul 10 16:02:27 combo sshd(pam_unix)[30604]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:27,Auth Failure,38,1,1,1,Yes
1174,Jul 10 16:02:27 combo sshd(pam_unix)[30605]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:27,Auth Failure,39,0,1,1,Yes
1175,Jul 10 16:02:27 combo sshd(pam_unix)[30607]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:27,Auth Failure,40,0,1,1,Yes
1176,Jul 10 16:02:33 combo sshd(pam_unix)[30610]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:33,Auth Failure,41,6,1,1,Yes
1177,Jul 10 16:02:34 combo sshd(pam_unix)[30612]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:34,Auth Failure,42,1,1,1,Yes
1178,Jul 10 16:02:35 combo sshd(pam_unix)[30614]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:35,Auth Failure,43,1,1,1,Yes
1179,Jul 10 16:02:35 combo sshd(pam_unix)[30615]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:35,Auth Failure,44,0,1,1,Yes
1180,Jul 10 16:02:36 combo sshd(pam_unix)[30618]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:36,Auth Failure,45,1,1,1,Yes
1181,Jul 10 16:02:37 combo sshd(pam_unix)[30620]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:37,Auth Failure,46,1,1,1,Yes
1182,Jul 10 16:02:39 combo sshd(pam_unix)[30622]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:39,Auth Failure,47,2,1,1,Yes
1183,Jul 10 16:02:39 combo sshd(pam_unix)[30624]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:39,Auth Failure,48,0,1,1,Yes
1184,Jul 10 16:02:40 combo sshd(pam_unix)[30625]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:40,Auth Failure,49,1,1,1,Yes
1185,Jul 10 16:02:40 combo sshd(pam_unix)[30628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:40,Auth Failure,50,0,1,1,Yes
1186,Jul 10 16:02:45 combo sshd(pam_unix)[30630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:45,Auth Failure,51,5,1,1,Yes
1187,Jul 10 16:02:46 combo sshd(pam_unix)[30632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:46,Auth Failure,52,1,1,1,Yes
1188,Jul 10 16:02:47 combo sshd(pam_unix)[30634]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:47,Auth Failure,53,1,1,1,Yes
1189,Jul 10 16:02:47 combo sshd(pam_unix)[30635]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:47,Auth Failure,54,0,1,1,Yes
1190,Jul 10 16:02:49 combo sshd(pam_unix)[30638]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:49,Auth Failure,55,2,1,1,Yes
1191,Jul 10 16:02:50 combo sshd(pam_unix)[30640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:50,Auth Failure,56,1,1,1,Yes
1192,Jul 10 16:02:52 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:52,Auth Failure,57,2,1,1,Yes
1193,Jul 10 16:02:52 combo sshd(pam_unix)[30644]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul-10,16:02:52,Auth Failure,58,0,1,1,Yes
